,index,Unnamed: 0,title,head_0,head_1,head_2
8009,261730,261730,"Чувашская милиция задержала подозреваемых в налете на автобус с ""челноками""",0,0,0
8010,264574,264574,В Москве задержан подозреваемый в нападении на инкассаторов,0,0,0
8011,105153,105153,Нургалиев: в России задержаны десятки идеологов терроризма,0,0,0
8012,446509,446509,Студенток индийского колледжа лишили права на джинсы,0,0,0
8013,155681,155681,В Санкт-Петербурге открыт памятник Анатолию Собчаку,0,0,0
8014,279268,279268,"В Москве объявили имя лауреата премии ""Поэт""",0,0,0
8015,158418,158418,Очередной причиной задержки Blu-ray станет дефицит запчастей,0,0,0
8016,164709,164709,"Игрок ""Арсенала"" заплатит штраф за переход в ""Реал""",0,0,0
8017,762098,762098,Российским детям раздали автоматы и бронежилеты,0,0,0
8018,121803,121803,Великобритания отложила референдум по конституции ЕС до лучших времен,0,0,0
8019,240695,240695,Seiko Epson разработала трехмерный дисплей для мобильников,0,0,0
8020,464878,464878,Акционер Twitter оценил компанию в 10 миллиардов долларов,1,1,0
8021,307490,307490,Путин предложил выделить гранты молодым учителям,0,0,0
8022,510030,510030,Американские конгрессмены опоздали на работу из-за асбеста,0,0,0
8023,282718,282718,"Эндрю Ллойд Уэббер отказался от ""Мастера и Маргариты""",0,0,0
8024,498020,498020,Суд отменил приговор бывшему командиру «Стрижей»,0,0,0
8025,685960,685960,Бывшая первая ракетка мира Беккер продаст трофеи из-за многомиллионных долгов,0,0,0
8026,28835,28835,Россия теряет два места в Кубке УЕФА,0,0,0
8027,112831,112831,"В Монголии откопали кролика, жившего 55 миллионов лет назад",0,0,0
8028,123999,123999,Путин решил расширить полномочия субъектов Федерации,0,0,0
8029,426184,426184,Немецкая пара отпустила на волю заказанных в ресторане омаров,0,0,0
8030,511257,511257,Китай выдаст кредит Венесуэле в обмен на нефть ,1,3,0
8031,609909,609909,При пожаре в частном доме в Подмосковье погибли четыре человека,0,0,0
8032,120934,120934,Германия ратифицировала конституцию ЕС,0,0,0
8033,244293,244293,Аэронавт выжил при падении воздушного шара с высоты в три километра,0,0,0
8034,630842,630842,Минпромторг завернул проект «Ростеха» по исполнению «пакета Яровой»,0,0,0
8035,390454,390454,"Хоккеист ""Витязя"" ударил вратаря",0,0,0
8036,718779,718779,Союзники ИГ «катюшами» ударили по сирийской армии,0,0,0
8037,520642,520642,Ринат Ахметов вылетел из сотни богатейших людей мира,1,5,0
8038,183599,183599,Немецким страховщикам не понравились водительские навыки геймеров,0,0,0
8039,407908,407908,Российский скелетонист выиграл серебро на последнем этапе Кубка мира,0,0,0
8040,486006,486006,Цена акций Twitter оказалась выше ожидаемой,1,1,0
8041,225374,225374,В шотландских школах появятся уроки игрового дизайна,0,0,0
8042,227904,227904,"В состав ВМС США вошла атомная субмарина ""Северная Каролина""",0,0,0
8043,614483,614483,Украина получила 17 лицензий на Паралимпиаду благодаря отстранению России,0,0,0
8044,485947,485947,Косовским сербам разрешат повторно проголосовать на разгромленных участках,0,0,0
8045,521427,521427,Полиция запретила английским фанатам смотреть матч с ЦСКА из бизнес-центра ,0,0,0
8046,123826,123826,Суннитские боевики открыли второй фронт,0,0,0
8047,123900,123900,Эстония обвинила РФ в 13-секундном нарушении воздушного пространства,0,0,0
8048,331174,331174,"Верховный суд Дагестана повторил вердикт по делу об убийстве лидера""Яблока""",0,0,0
8049,474306,474306,Boeing попросила авиакомпании проверить аварийные радиомаяки,1,1,0
8050,207416,207416,Запрет на полеты F-15 частично снят,0,0,0
8051,594007,594007,Лучшим гаишникам Подмосковья дадут по матрешке,0,0,0
8052,7026,7026,Боевики расстреляли православного священника,0,0,0
8053,470466,470466,Sony разместила рекламу на ногтях теннисисток,0,0,0
8054,670607,670607,В Совфеде объяснили пользу отправки в Сирию наблюдателей из СНГ,0,0,0
8055,585138,585138,Андерссон назвал дату своего ухода из «АвтоВАЗа»,0,0,0
8056,212812,212812,Депутаты отказали себе в праве перепроверять закрытые уголовные дела,0,0,0
8057,691807,691807,Вышел тизер «Фантастических тварей 2»,0,0,0
8058,133204,133204,Родственники убитых боевиков устроили пикет у правительства Кабардино-Балкарии,0,0,0
8059,742609,742609,У ветерана отобрали выданные по ошибке подарки,0,0,0
8060,403646,403646,Нефтепровод в обход Ормузского пролива заработает в июне,1,2,1
8061,734537,734537,Российская фигуристка захотела «надрать задницу» Трампу,0,0,0
8062,771591,771591,Сотни ядовитых медуз выбросило на российский пляж,0,0,0
8063,402815,402815,Российский миллиардер опроверг покупку квартиры для охранников дочери,0,0,0
8064,368958,368958,У олимпийского объекта в Лондоне задержали женщину с взрывчаткой ,0,0,0
8065,347284,347284,"Шеф дубайской полиции обвинил ""Моссад"" в запугивании",0,0,0
8066,247210,247210,"Президент Евро-Азиатского Еврейского Конгресса представил ""Диалог цивилизаций""",0,0,0
8067,288683,288683,Гран-при ММКФ достался фильму Николая Досталя,0,0,0
8068,539290,539290,Песков прокомментировал призыв Порошенко бойкотировать ЧМ-2018 по футболу,0,0,0
8069,540078,540078,Защита снегоуборщика потребовала возбудить дело против руководства Внуково,0,0,0
8070,508877,508877,Роспотребнадзор собрал 17 миллионов рублей с нарушителей антитабачного закона,0,0,0
8071,249561,249561,Программиста Yahoo! заподозрили в терроризме,0,0,0
8072,228675,228675,Блогеры Китая заподозрили власти в заговоре,0,0,0
8073,220978,220978,Елизавета II открыла пятый терминал Хитроу,0,0,0
8074,91432,91432,"Фигуранты ""крабового дела"" получили тюремные сроки",0,0,0
8075,15391,15391,У политиков появился святой покровитель — им назначен сэр Томас Мор,0,0,0
8076,636583,636583,Американцы устроили вечеринку в честь своего развода,0,0,0
8077,562011,562011,Минстрой и МЧС разработают единые требования пожарной безопасности,0,0,0
8078,129308,129308,Юбилей композитора Андрея Петрова празднуют в Михайловском саду,0,0,0
8079,315618,315618,"Офис ""Коммунистов Петербурга"" обыскали ""за борьбу с 'Аватаром'""",0,0,0
8080,484482,484482,Петербургская газета Metro войдет в «Национальную Медиа Группу»,0,0,0
8081,487453,487453,Движение на Волоколамском шоссе в Москве восстановлено,0,0,0
8082,464530,464530,Центр Москвы парализовало из-за репетиции Парада Победы,0,0,0
8083,14372,14372,Венграм запретят кустарно гнать палинку,0,0,0
8084,543087,543087,СМИ сообщили об исчезновении свидетеля по делу об убийстве Немцова ,0,0,0
8085,538977,538977,В России возбудили дело из-за призыва американского генерала к убийству русских,0,0,0
8086,325718,325718,Из расчета индекса ММВБ изъяли акции ОГК-5,1,2,1
8087,88700,88700,В США ждут доклада о жизни на Марсе,0,0,0
8088,464196,464196,Турецкая полиция разогнала первомайскую демонстрацию газом и дубинками,0,0,0
8089,361368,361368,В Иране казнили гражданку Нидерландов,0,0,0
8090,421561,421561,"""Роснефть"" попросила у подрядчиков 15-процентной скидки",1,2,1
8091,246563,246563,Бразилия закрыла дело против Березовского и пообещала завести новое,0,0,0
8092,356183,356183,"Появление колец Сатурна объяснили ""прожорливостью"" планеты",0,0,0
8093,685724,685724,Снимавшая для мужа детское порно американка сядет на 30 лет,0,0,0
8094,566170,566170,Вера Полозкова представит новую поэтическую программу в Москве,0,0,0
8095,535682,535682,Опасные микробы нашли в каждом десятом супермаркете США,0,0,0
8096,656409,656409,СКР прокомментировал освобождение во Франции бывшего министра Кузнецова,0,0,0
8097,751987,751987,Китайского профессора отстранили от работы после критики Си Цзиньпина,0,0,0
8098,790950,790950,«Ливерпуль» одержал волевую победу над «Тоттенхэмом» в центральном матче тура АПЛ,0,0,0
8099,318509,318509,ВВС РФ сократят количество родов войск,0,0,0
8100,513513,513513,В Думе предложили отказаться от размещения резервов на Западе,1,3,0
8101,80381,80381,"Раф Шакиров меняет редакционную политику ""Известий""",0,0,0
8102,412299,412299,"В Берлине показали новые скульптуры ""дегенеративного искусства""",0,0,0
8103,350941,350941,Генерала Шаманова доставили в госпиталь Бурденко,0,0,0
8104,451797,451797,Украинская корова провалилась в крещенскую прорубь ,0,0,0
8105,87854,87854,"Агент французской контрразведки выдавал проститутку за ""ценного информатора""",0,0,0
8106,697489,697489,Веганов разъярил завтрак британских полицейских,0,0,0
8107,307136,307136,Глава МВФ исключил повторную рецессию в США,1,2,1
8108,553870,553870,Вышел первый трейлер вестерна с Ди Каприо от режиссера «Бердмэна»,0,0,0
8109,42736,42736,"""Последний бифштекс"" подхватили ТНТ и ""НТВ-Плюс""",0,0,0
8110,150067,150067,Махачкалинские милиционеры признались в убийствах таксистов,0,0,0
8111,701210,701210,Стюардесса забылась и сделала селфи на украденный телефон пассажирки,0,0,0
8112,337489,337489,Французские депутаты запретили женщинам носить паранджу,0,0,0
8113,664799,664799,В Дании разрешили публично сжигать Кораны и Библии,0,0,0
8114,440978,440978,Чавес отправил министра обороны на губернаторские выборы,0,0,0
8115,504238,504238,Новый спонсор «Манчестер Юнайтед» подарил Гиггзу суперкар,0,0,0
8116,314323,314323,Инвестиции в британские торговые центры выросли в кризис на 42 процента,0,0,0
8117,703679,703679,Россияне отобрали у канадцев флаг и пошли с ним на хоккейный финал,0,0,0
8118,501515,501515,Космический беспилотник X-37B провел на орбите больше 470 суток,0,0,0
8119,471618,471618,В египетском офисе телеканала «Аль-Джазира» прошел обыск ,0,0,0
8120,742034,742034,Чайка попросил поднять зарплаты прокуроров,0,0,0
8121,477826,477826,Израиль приступил к развертыванию эшелонированной системы ПВО ,0,0,0
8122,506502,506502,Мессенджер Line намерен выйти на биржу в ноябре,0,0,0
8123,406617,406617,14 февраля объявлено в Липецке днем без разводов,0,0,0
8124,540502,540502,Плющенко выступит на открытии чемпионата мира по фигурному катанию,0,0,0
8125,266629,266629,Банку Англии разрешили потратить 50 миллиардов фунтов стерлингов,1,2,1
8126,492744,492744,Памятник Ленину в Одесской области упал от старости,0,0,0
8127,732370,732370,Предсказано существование экзотических «частиц» размером со звезду,0,0,0
8128,656136,656136,В Москве рассмотрят дело о самой большой неуплате налогов в российской истории,0,0,0
8129,160219,160219,В Венеции увольняют гондольеров с дурным вкусом,0,0,0
8130,352995,352995,Президент Ирака отказался подписать смертный приговор Тарику Азизу,0,0,0
8131,313817,313817,В декабре у США не оказалось боевых потерь в Ираке,0,0,0
8132,771492,771492,Дебош в самолете обошелся пассажирке в 85 тысяч фунтов,0,0,0
8133,249314,249314,Ватикан принят в Интерпол,0,0,0
8134,683875,683875,Северная Корея заявила о возможности нового испытания водородной бомбы,0,0,0
8135,111130,111130,Рядом с американской базой в Рамади произошел взрыв,0,0,0
8136,35096,35096,"На третьего ""Гарри Поттера"" положил глаз Стивен Спилберг",0,0,0
8137,21060,21060,"Рушайло заявляет, что Кеннет Глак жив",0,0,0
8138,449585,449585,Анонсирован выход нового романа Томаса Пинчона,0,0,0
8139,619558,619558,Джорджо Армани сделал выставку из полуголых атлетов,0,0,0
8140,598352,598352,Путин помиловал Савченко,0,0,0
8141,246565,246565,"""Зенит"" проиграл ""Ювентусу"" в дебютном матче Лиги чемпионов",0,0,0
8142,355636,355636,В хозяйстве матери Цапка нашли украинских рабов,0,0,0
8143,516042,516042,Бывший футболист «Арсенала» сделал предложение консультантке «Связного»,0,0,0
8144,71081,71081,Индонезия начала военные действия против сепаратистов в провинции Ачех,0,0,0
8145,328756,328756,Самолет Качиньского вылетел на час позже расписания,0,0,0
8146,95560,95560,"Американцы расстреляли турков, строивших им дома в Багдаде",0,0,0
8147,552786,552786,В Ираке 45 исламистов умерли после праздничного ужина ,0,0,0
8148,119754,119754,Ливень заставил узбекских революционеров разойтись по домам,0,0,0
8149,213678,213678,При пожаре в павлодарском общежитии пострадали восемь человек,0,0,0
8150,167036,167036,Путин отсрочил создание объединенной Иркутской области,0,0,0
8151,417231,417231,"Бастрыкин лично отберет сотрудников в ""антиполицейские"" управления СК",0,0,0
8152,110335,110335,Рассмотрение жалобы Януковича началось со скандала,0,0,0
8153,322284,322284,Ромарио оштрафовали за отказ от теста на алкоголь,0,0,0
8154,457249,457249,«Врагов революции» в Киргизии будут судить на крыше,0,0,0
8155,157582,157582,В Багдаде совершено покушение на депутата,0,0,0
8156,756355,756355,Авербух рассказал об отсутствии конкуренции между Медведевой и Загитовой,0,0,0
8157,508703,508703,Силуанов открестился от траты пенсионных накоплений на Крым,1,1,0
8158,367371,367371,Реформа бундесвера отложена до осени,0,0,0
8159,651905,651905,В ЛНР сообщили о гибели украинского комбата при взрыве миномета «Молот»,0,0,0
8160,164976,164976,"Сомнения Путина по поводу ""суверенной демократии"" оставили единороссов без программы",0,0,0
8161,721859,721859,Аренда в «Москва-Сити» стала непосильной для иностранцев,0,0,0
8162,622423,622423,Число жертв урагана «Мэттью» на Гаити достигло 478 человек,0,0,0
8163,216552,216552,Россиянин в узбекской тюрьме объявил голодовку и потребовал экстрадиции,0,0,0
8164,661873,661873,Опубликовано видео с наблюдавшим за дракой у резиденции посла Эрдоганом,0,0,0
8165,82171,82171,Союз журналистов пожаловался на гендиректора НТВ в Генпрокуратуру,0,0,0
8166,469179,469179,Поездка Обамы в Африку обойдется в 100 миллионов долларов,0,0,0
8167,336052,336052,Китайцев оставили без подсказок Google,0,0,0
8168,518078,518078,Порошенко запретил посылать солдат-срочников в Донбасс,0,0,0
8169,399314,399314,В Таиланде задержали и отпустили российского рейдера,0,0,0
8170,395491,395491,Из Apple ушел руководитель магазинов Apple Store,0,0,0
8171,647769,647769,Россельхознадзор взял под усиленный контроль девять белорусских предприятий,0,0,0
8172,28485,28485,Россия и Индия подписали протокол о создании самолета Ил-214,1,2,1
8173,149139,149139,Минобороны реформировало Главное разведуправление Генштаба,0,0,0
8174,353153,353153,Журналисты получили фотографии прототипа PSP2,0,0,0
8175,494799,494799,Самуцевич увеличила сумму иска к адвокату,0,0,0
8176,491946,491946,«Би-Би-Си» назвала имя амнистированного активиста Greenpeace,0,0,0
8177,621685,621685,В Москве арестованы шубы без маркировки на семь миллионов рублей,0,0,0
8178,202607,202607,"Первому зампреду ""Газпрома"" прочат скорую отставку",1,2,1
8179,354591,354591,Президент предложил изменить закон о госзакупках,1,2,1
8180,588992,588992,В Москве требовавшего от футболистов драки тренера бессрочно дисквалифицировали,0,0,0
8181,528530,528530,Foursquare выпустил приложение с рекомендациями для iPad,0,0,0
8182,737798,737798,Легендарной прическе сенаторши Петренко устроили пышные проводы,0,0,0
8183,558898,558898,ФСКН изъяла более четырех миллионов доз наркотиков за неделю,0,0,0
8184,298109,298109,Семилетний мальчик стал самым маленьким британским парашютистом,0,0,0
8185,519889,519889,Олимпийского чемпиона приговорили к 50 дням тюрьмы за пьяную езду,0,0,0
8186,496121,496121,Капитализацию земельного рынка Подмосковья оценили в 50 миллиардов долларов,0,0,0
8187,36878,36878,"""Простые москвичи"" призвали суд не выпускать Быкова на свободу",0,0,0
8188,490025,490025,Правительство нарушит монополию Якутии на экспорт алмазов,1,1,0
8189,791453,791453,Назван легкий способ избежать проблем с сердцем,0,0,0
8190,787002,787002,Путин наградил следователя по делу «ангарского маньяка»,0,0,0
8191,26024,26024,Взрыв в палестинской школе: погибло четверо полицейских,0,0,0
8192,684614,684614,СМИ сообщили о проявлении расизма на матче «Спартак» — «Ливерпуль»,0,0,0
8193,693073,693073,Поклонская рассказала о банде детства и мужчине мечты,0,0,0
8194,359383,359383,В Канаде запретили хит Dire Straits,0,0,0
8195,288640,288640,Партия Ющенко решила покинуть парламентскую коалицию,0,0,0
8196,47161,47161,Израильские войска обстреляли штаб-квартиру Арафата,0,0,0
8197,59614,59614,Алексия II перевели в реанимацию,0,0,0
8198,240777,240777,Британцам предложили 650-граммовый ноутбук,0,0,0
8199,88138,88138,Британские солдаты замерзли в Норвегии из-за плохой экипировки,0,0,0
8200,777678,777678,Звезда «Игры престолов» надела носки с сандалиями и попалась,0,0,0
8201,336179,336179,Жительница Колорадо обвинила вампира в дорожном происшествии,0,0,0
8202,680217,680217,Джабраилов объяснил стрельбу в отеле проверкой оружия,0,0,0
8203,295583,295583,Компания Sony подружится с начинающими разработчиками,0,0,0
8204,619417,619417,Украине предложили отказаться от части территорий в рамках декоммунизации,0,0,0
8205,262916,262916,В Египте найдены саркофаг и царская мумия,0,0,0
8206,382916,382916,Мэр Валдая ушел в отставку,0,0,0
8207,484045,484045,В Австралии впервые легализованы однополые браки,0,0,0
8208,110015,110015,США могут начать вывод войск из Ирака уже в этом году,0,0,0
8209,422278,422278,Российской бирже предложили работать по западному графику,1,2,1
8210,19812,19812,Найдено неизвестное доселе сочинение Генделя,0,0,0
8211,675417,675417,Восемь миллионов российских семей получили сертификат на материнский капитал,1,0,0
8212,154988,154988,В Китае разбился военно-транспортный самолет,0,0,0
8213,482980,482980,На ЛГБТ-акции на Марсовом поле задержали 20 человек,0,0,0
8214,346109,346109,BBC News удалила со своего сайта репортаж о греческом ботинкометателе,0,0,0
8215,496591,496591,К польской католической церкви впервые подали иск о педофилии,0,0,0
8216,69401,69401,Подразделения химической защиты отмывают американскую морскую пехоту,0,0,0
8217,278650,278650,За взрывы в Сочи задержали милиционера и телеоператора,0,0,0
8218,150511,150511,Глава Палестинской автономии осудил взрыв в Тель-Авиве,0,0,0
8219,655613,655613,Петербургского смертника незадолго до теракта депортировали из Турции,0,0,0
8220,557474,557474,Еврокомиссия допустила сокращение финансовой поддержки Греции ,1,3,0
8221,684943,684943,Посол ЕС в России рассказал о встрече в лифте с Путиным,0,0,0
8222,313793,313793,Беглый грабитель поздравил полицию c Рождеством на Facebook,0,0,0
8223,797640,797640,Раскрыта доля оканчивающихся сексом свиданий через Tinder,0,0,0
8224,337108,337108,Бывшего сотрудника ФСБ осудили за торговлю наркотиками,0,0,0
8225,387399,387399,Ураган оставил без света около миллиона американцев,0,0,0
8226,5251,5251,Кандидаты в президенты отказываются участвовать в теледебатах,0,0,0
8227,496433,496433,Брата адвоката Мусаева задержали в ОАЭ по подозрению в грабеже,0,0,0
8228,294957,294957,В Газе произошли столкновения радикальных исламистов и полиции ХАМАСа,0,0,0
8229,520861,520861,Демушкин назвал задержание Белова политическим давлением,0,0,0
8230,548255,548255,Мутко назвал победу Блаттера справедливой,0,0,0
8231,533756,533756,Надежду Савченко переведут в больницу из-за голодовки,0,0,0
8232,101898,101898,"Алексей Миллер: ""Газпром"" не претендует на активы ""ЮКОСа""",1,2,1
8233,229888,229888,При падении строительного крана в Айове погиб крановщик,0,0,0
8234,65002,65002,ВМФ получает новые медали,0,0,0
8235,539525,539525,Минпромторг с апреля возобновит льготное автокредитование,0,0,0
8236,737838,737838,В комиксе о Супермене нашли жертву химатаки «русской марионетки Асада»,0,0,0
8237,795773,795773,Названа возможная причина ЧП с гибелью людей в яме с кипятком в Пензе,0,0,0
8238,112381,112381,Сергей Иванов: Россия вооружится новым ядерным ракетным комплексом,0,0,0
8239,318773,318773,На гитариста The Rolling Stones подали в суд,0,0,0
8240,400865,400865,Миронов сдал документы для выдвижения в президенты,0,0,0
8241,327626,327626,"На месте снесенных в ""Речнике"" домов появится парк",0,0,0
8242,231385,231385,"Кузнецова обыграла Петрову в третьем круге ""Ролан Гаррос""",0,0,0
8243,642603,642603,Умер первый глава ЛНР,0,0,0
8244,473716,473716,Самолет совершил аварийную посадку в нью-йоркском аэропорту,0,0,0
8245,425667,425667,Карикатурист обвинил канадскую газету в цензуре,0,0,0
8246,29346,29346,Израиль продолжит соблюдать соглашение о прекращении огня,0,0,0
8247,231586,231586,"В Баренцевом море задержан ""летучий голландец""",0,0,0
8248,639601,639601,В СБУ назвали детали предложения по обмену пленными с ДНР и ЛНР,0,0,0
8249,393246,393246,Российская гимнастка завоевала золото чемпионата мира,0,0,0
8250,349645,349645,Капитан милиции вымогал у непальца 300 тысяч долларов,0,0,0
8251,694494,694494,Пошлое платье Бьорк поразило грузинских фанатов,0,0,0
8252,414838,414838,Создатель Worms вернется в Team 17,0,0,0
8253,240559,240559,Суд над руководством краснодарского дома престарелых отложен,0,0,0
8254,155316,155316,Надаль и Любичич стали последними полуфиналистами Roland Garros,0,0,0
8255,257083,257083,Немецкий велогонщик обвинил антидопинговые органы в клевете,0,0,0
8256,641519,641519,Трамп выступил с речью перед работниками ЦРУ,0,0,0
8257,682273,682273,Renault представил концепцию автомобиля будущего,0,0,0
8258,133805,133805,Рамсфелд потребовал ускорить расследование дела о сожжении трупов талибов,0,0,0
8259,237637,237637,"Сиквел ""Железного человека"" напишет сценарист ""Ангелов Чарли""",0,0,0
8260,413969,413969,Бросок с сиреной решил исход матча НБА,0,0,0
8261,57212,57212,Россия перебросила ударную авиацию к грузинской границе,0,0,0
8262,760786,760786,Партия Порошенко откажется от лидерства Порошенко и сменит название,0,0,0
8263,424087,424087,Чувашские дачники перекрыли железную дорогу,0,0,0
8264,482072,482072,Первый фигурант дела «Оборонсервиса» выйдет на свободу 31 октября,0,0,0
8265,410382,410382,Испанский авиаперевозчик отменил 130 рейсов из-за забастовки пилотов,1,2,1
8266,706664,706664,Саркози назвал свою жизнь адом,0,0,0
8267,466155,466155,Ил-476 досрочно завершил заводские испытания,0,0,0
8268,39560,39560,В Москве прошла гражданская панихида по Павлу Садырину,0,0,0
8269,49874,49874,"Радио ""Свобода"" из Праги может переехать в Ригу",0,0,0
8270,771553,771553,Россия пояснила ситуацию со второй военной базой в Киргизии,0,0,0
8271,644116,644116,В январе Грузию посетило рекордное число россиян,0,0,0
8272,459023,459023,Разработчикам программ для Windows 8 пообещали денежные премии,0,0,0
8273,3842,3842,"""Грозэнерго"" будет работать в Гудермесе",1,2,1
8274,312463,312463,В Кремль привезли новогоднюю ель из Можайска,0,0,0
8275,169374,169374,Exxon заработала 10 миллиардов долларов второй квартал подряд,1,2,1
8276,367515,367515,"На АЭС ""Фукусима-1"" восстановлено электроснабжение всех реакторов",0,0,0
8277,566639,566639,Ополченцы и представители Киева обменялись пленными на мосту,0,0,0
8278,713148,713148,Россиянам придется уведомлять полицию о поездках в города ЧМ-2018,0,0,0
8279,546764,546764,Индонезия усилила военную группировку против мигрантов,0,0,0
8280,714625,714625,Браудер сообщил о своем аресте в Испании по запросу Москвы,0,0,0
8281,343879,343879,"У обладательницы титула ""Миссис Россия"" украли корону",0,0,0
8282,173882,173882,"Лукашенко поставил России ""советский"" диагноз",0,0,0
8283,628377,628377,Сбербанк рассказал об отражении мощной DDoS-атаки,1,0,0
8284,618044,618044,Пассажиров «Аэроэкспресса» заставят указывать паспортные данные,0,0,0
8285,333709,333709,Заведующего балетом одесской оперы избили в подъезде,0,0,0
8286,701907,701907,Повстанец-хусит вынес на плечах раненого товарища под обстрелом,0,0,0
8287,191974,191974,"Экспонат ""Дерьмо художника"" оказался гипсовым",0,0,0
8288,399392,399392,Сенаторы обеспечили Назарбаеву звание Народного Героя,0,0,0
8289,187051,187051,Пятеро вьетнамцев погибли при попытке спасти шестого из колодца,0,0,0
8290,251867,251867,"Строительство ""Охта-центр"" отложат из-за кризиса",0,0,0
8291,548117,548117,В президентскую гонку в США вступил бывший губернатор Нью-Йорка,0,0,0
8292,355445,355445,Террористы-смертники убили три десятка пакистанцев,0,0,0
8293,144311,144311,Британская палата общин намерена запретить рекламу терроризма,0,0,0
8294,296307,296307,Московский ТЮЗ покажет четыре премьеры в новом сезоне,0,0,0
8295,279893,279893,За лишних легионеров на поле РФС накажет техническим поражением,0,0,0
8296,651964,651964,Волгоградцы попросили наказать команду Навального за осквернение Родины-матери,0,0,0
8297,729338,729338,Отопительный сезон начался в Подмосковье,0,0,0
8298,373062,373062,"""Арсенал"" начал поиск замены Аршавину",0,0,0
8299,312790,312790,Кудрин и Шувалов разграничили полномочия в правительстве,1,2,1
8300,209532,209532,"""Арсенал"" продлил беспроигрышную серию в чемпионате Англии",0,0,0
8301,84942,84942,Опасный террорист явился к властям Саудовской Аравии с повинной,0,0,0
8302,770561,770561,Арестован 77-летний коллега обвиняемого в госизмене российского ученого,0,0,0
8303,192132,192132,ХАМАС потребовал от ФАТХа сложить оружие,0,0,0
8304,435199,435199,Путин введет утилизационный сбор на тракторы и комбайны,1,2,1
8305,427494,427494,Партия регионов получила возможность уволить спикера Верховной Рады,0,0,0
8306,193423,193423,В Москву-реку льется черная вода,0,0,0
8307,307347,307347,Индия решила докупить у России еще 29 истребителей МиГ-29К,0,0,0
8308,546006,546006,Недалеко от военной авиабазы в США расстреляли летчика,0,0,0
8309,646677,646677,RCB Bank стал самым надежным банком на Кипре в 2016 году,0,0,0
8310,232071,232071,Приятель Барака Обамы признан виновным в мошенничестве,0,0,0
8311,492707,492707,В Москве появился гигантский конь-леденец ,0,0,0
8312,427382,427382,Иностранным хедж-фондам разрешили работать в Китае,1,2,1
8313,392480,392480,"Нового директора Парка Горького нашли на телеканале ""Дождь""",0,0,0
8314,219451,219451,"""Наши"" провели акции у американского посольства и здания РАО ""ЕЭС""",0,0,0
8315,178374,178374,Игоря Изместьева сдал авторитет по кличке Финн,0,0,0
8316,600156,600156,Волочкова похвасталась своей популярностью у политических партий,0,0,0
8317,316903,316903,Джордж Лукас создаст анимационный мюзикл про фей,0,0,0
8318,736797,736797,Михалков назвал лучший сериал года,0,0,0
8319,639383,639383,Названа дата начала съемок последнего сезона «Игры престолов»,0,0,0
8320,63293,63293,Венесуэле пришлось начать импорт нефти ,1,2,1
8321,319835,319835,Воду в Краснокамске признали безопасной,0,0,0
8322,5015,5015,В России подешевеют импортные цветы,1,2,1
8323,490127,490127,Четверть дорогих квартир Москвы купили в инвестцелях,0,0,0
8324,426189,426189,"ТНК-ВР решила принять участие в строительстве ""Северного потока""",1,2,1
8325,142439,142439,Восстановлено электроснабжение бакинского метро,0,0,0
8326,138149,138149,"Американцы ищут в словаре значение слова ""честность""",0,0,0
8327,17383,17383,Прокурор потребовал для буйнакских террористов высшей меры наказания,0,0,0
8328,73927,73927,Мартина Навратилова стала 20-кратной чемпионкой Уимблдона в 46 лет,0,0,0
8329,190727,190727,"Мавроди расплатится с вкладчиками ""МММ"" акциями ""Газпрома""",1,2,1
8330,9322,9322,Путин едет в Казань устранять последствия урагана,0,0,0
8331,123343,123343,На ММКФ приехали победители Каннского фестиваля,0,0,0
8332,407469,407469,Роспотребнадзор ввел запрет на ввоз украинского сыра,1,2,1
8333,366128,366128,Виктора Бута предложили обменять на шпиона из Минобороны,0,0,0
8334,553593,553593,В небе нашли естественный адронный коллайдер,0,0,0
8335,331057,331057,"Госдума отказалась проверять источники финансирования ""Утомленных солнцем-2""",0,0,0
8336,373520,373520,"Единоросы ""сместят акценты"" в интернете",0,0,0
8337,178898,178898,Российские патриоты отомстили эстонской кильке,0,0,0
8338,778416,778416,Названы сроки встречи Путина и Зеленского в «нормандском формате»,0,0,0
8339,385801,385801,"""Спартак"" договорился о покупке марокканского футболиста",0,0,0
8340,152183,152183,Госдепартамент защитил Дика Чейни от Кремля,0,0,0
8341,396858,396858,Британский театр разработал посвященную операм игру для iPhone,0,0,0
8342,382509,382509,"Аэропорт ""Домодедово"" засекретил информацию о собственниках",1,2,1
8343,606391,606391,Подведены итоги продажи пакета акций алмазодобытчика «Алроса»,0,0,0
8344,627359,627359,Лучшая арендная компания Европы предоставит особые условия клиентам «Аэрофлота»,0,0,0
8345,313199,313199,Учителям и врачам запретили пить алкоголь на корпоративах,0,0,0
8346,491912,491912,Названы самые многообещающие американские компании,1,1,0
8347,26653,26653,Командовать военным парадом будет генерал Макаров,0,0,0
8348,298102,298102,Sega сделает игру для фанатов Sonic the Hedgehog,0,0,0
8349,91316,91316,Фрадков не позволит Грефу продавать лес,1,2,1
8350,526916,526916,Эксперименты на крысах объяснили привлекательность женского белья,0,0,0
8351,32441,32441,Число жертв наводнения в Приморье достигло 9 человек,0,0,0
8352,770596,770596,Названы сроки появления суперсервиса «Пенсии онлайн»,0,0,0
8353,335434,335434,Опубликовано послевоенное соглашение британской и американской разведок,0,0,0
